scenario_id,seed,source_frame_number,time_seconds,uav_xyz,image_path,label_path,image_sha256,label_sha256,frame_pair_sha256,perceptual_dhash64,person_gt,vehicle_gt,label_empty,split
V02_west_retreat,5102,181,18.0,"[-30, -10, 62]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0181.txt,4D6EC999EDD3F30F2355976B1A9ADB6C726F63166752F0FD60A3C5EAA4C18024,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,84206E38AA7573DD57995DB831D9296A7C59B49270D7A0BEFAF6FF779699BD3A,121B1B2535050303,0,0,True,val
V03_north_lateral,5103,1,0.0,"[-18, -20, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0001.txt,45371E0AC941E21D67A2AB0D202F280C90900311A2BE6FD2C5FF7AC0D69BE85D,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,C05DAA56F6DC24985F7871A22035EE1CC4F6B88EE58A0D8F2184769FD37F3655,8696838B81858180,0,0,True,val
V03_north_lateral,5103,10,0.9,"[-18, -18.15, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0010.txt,F87826ECD004FACADC252CF5A1C60FAA44F1E3071B237F0F1322262E938E93D7,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,F46F5D5A11A90085D59DDCCA09ED948EBB0DA9C30E234E6A921CAEC0F09A3867,951506060B0B0305,0,0,True,val
V03_north_lateral,5103,20,1.9,"[-18, -16.094444444444445, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0020.txt,FD5D4496553A5BF0E7B258BF48D70083F2338035BEDEC7C56406EF8C76B9E2EB,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,F2343D0924E58174908872FED7ED92E1F9E4D06FC4F04075220B3116F8B4FD85,29290D1416060B0B,0,0,True,val
V03_north_lateral,5103,29,2.8,"[-18, -14.244444444444444, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0029.txt,35BAFAC5469BEE8BC92D8D1D7D1C83551DEE59945B8EFD03B616EB16283EB681,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,5F8B09B8454EAF3B50F1A237E0751023CBDF8FECDEA27E079E6A9528A366FC41,1A5A082C2C141602,0,0,True,val
V03_north_lateral,5103,39,3.8,"[-18, -12.18888888888889, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0039.txt,C942F49F94948DE465E9091F179F497DDFED15AD69AE925A83CDAC516A1DD554,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,D74BDE341C73088A6C53F57199055A770E526CB804C703378D125560529DC4CB,16145A59292D2C16,0,0,True,val
V03_north_lateral,5103,48,4.7,"[-18, -10.338888888888889, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0048.txt,8CCA41261088AE6AEBB61492FE1482845ADEDE59682787F5D501F32689295FC7,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,4F637358E148C292651770B758CBFEB38686BC5EC449764ACC60DA8AC15E1FAA,A5A535535B1B192C,0,0,True,val
V03_north_lateral,5103,58,5.7,"[-18, -8.283333333333333, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0058.txt,46A86833C63B0E72B7993E85040EC301A993D0A2BC422725BAE17880F39ECF50,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,A5192C8354946C17330734ECE1E7EBD8940509FF8E989505FC384CBA81828018,6B69ADB3B3135159,0,0,True,val
V03_north_lateral,5103,67,6.6,"[-18, -6.433333333333334, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0067.txt,44280DCB17455B559965F37D8A145DB5DE810C12EB9F194A48418C0D2D640FF2,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,5C171D39004ECB45DC6A0FAA592CCE8DB74394C06E122D65FE0E40A88B736A96,5A5A4A6667A6B333,0,0,True,val
V03_north_lateral,5103,77,7.6,"[-18, -4.377777777777778, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0077.txt,5E84A9CCBDF1B842D73E0762F7676732C4B1C84F8AE96A91B530A165C80F08CA,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,FDE8392BB6593831EE67B883F87EF1B05751E4DD50FE70B5091150AF798337C4,9494D5CECE6F6676,0,0,True,val
V03_north_lateral,5103,86,8.5,"[-18, -2.5277777777777786, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0086.txt,A869327DFDCDC93572569DA0BAA7A68F1C7C5313F9F52CD2CF5F1E80237AEFE7,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,C688A6793AE6B6906E6D3B8A3D5B9D75399D3FF9EFA5B41F893F21C6F7D734C0,ADA4B7CDCC5EC5E4,0,0,True,val
V03_north_lateral,5103,96,9.5,"[-18, -0.47222222222222143, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0096.txt,FB33E834E0FCB993C143D9FBD084B780869CD794DB41A8C2D6CE0BC7E8DE7882,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3C22F881A656383E869A98C23EC906EB31AFE84D06D83C9AA634DA6E0DA8CC76,69682A9A999D89C8,0,0,True,val
V03_north_lateral,5103,105,10.4,"[-18, 1.3777777777777764, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0105.txt,B05F9D819FDF5BF337F71BE717779D846227DC441CBD7891F475E9D62FC1E31D,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,C5B902DE9DCFB996D0D2224591C7CF795B4516C815A070840FAF1B6E8801CA20,5A584C3E1A3B1B99,0,0,True,val
V03_north_lateral,5103,115,11.4,"[-18, 3.4333333333333336, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0115.txt,5ECAC80DEB21680251DF4CF1C3306E631C2F5B3300882C0238DE7782E076F3B7,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,5E3CC6F575EAA1727AD4000C5C091EACE5298521919CA96DD045DE58C4DBD933,9691D934347637B3,0,0,True,val
V03_north_lateral,5103,124,12.3,"[-18, 5.283333333333335, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0124.txt,7B5A214D2BEAAA83DE781993E34279556CD146C92BBD10F15AE575C1831FBD08,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,ED821009962485B208C18700D35A4C198DA1678269159A48AE1730FDF86D73F2,A4A2BA6965EC2E26,0,0,True,val
V03_north_lateral,5103,134,13.3,"[-18, 7.338888888888889, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0134.txt,714A699196E746E18DC2021EB89566C258C981B578D9396C8086400F7D001C85,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,4CF37EAC5644E9BA7E390E07F33E0567F6FE51DC6D9F1E85397458866AFB0B17,6920B2724A794C4C,0,0,True,val
V03_north_lateral,5103,143,14.2,"[-18, 9.188888888888886, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0143.txt,A9701947B0A6C22C84D08D29AA915C82DC30C53C0367DDA59FD39BAC58609FA4,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,E4D09C064E8AC75AAC747ABF70E7D975EA85E3F956C3F29C9F89D52E30D18389,5A4464F4D2D2D9C9,0,0,True,val
V03_north_lateral,5103,153,15.2,"[-18, 11.244444444444444, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0153.txt,FB90E8CFFAC43493156A7BF54D71A67701CFEBE84312C22839AB0F703317420A,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,16AC64E2463558817053A61D8992A66B42D053026889201554D68695D7135F01,92C8E8E4A4A4B292,0,0,True,val
V03_north_lateral,5103,162,16.1,"[-18, 13.094444444444449, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0162.txt,AFBD7C78E8C0E2F742C6D9E75B093CF495292CB8CD72B675A415C38CEFEF658C,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,C025B18EBC1FE2894AF298A940814C95603BD215248BAD5104B024AFACA8AC9E,A589C9C928696525,0,0,True,val
V03_north_lateral,5103,172,17.1,"[-18, 15.149999999999999, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0172.txt,A34BBFBFDD4AFD4163AD03B65CB5E999FF25F3F55479EE90C4A8511648FD3ABD,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,93BE419BC5F8D396C405AFA0B85A19F017B1EB3AD13740F09A042F44C44BB55F,2B13919151C9CB4B,0,0,True,val
V03_north_lateral,5103,181,18.0,"[-18, 17, 58]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V03_north_lateral__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V03_north_lateral__frame_0181.txt,81A41108EA7EEAC998F0F3C0385F336F65215214AFD82B25B5AA946A9A98577D,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,B0A62EEB18003EDF8D18E12B2392D4F96BCDDBD87A03AB099EE23C547A6109C4,4B2323A393939797,0,0,True,val
V04_diagonal_descending,5104,1,0.0,"[-31, 13, 64]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V04_diagonal_descending__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V04_diagonal_descending__frame_0001.txt,6D980141BFA70DE46C46775533DE4F1B7A0A47446BE3E5FB9EB958D1D353D313,FE9FA4F47473CB4DBF13233FB3A03C54FC4894BB178E917EDF875B0A55314998,8964B16F84A90D9C3F24CD8A87B7449E7356EE4A222423C60F1CECC9CB61FFF3,E3E7C7CF434BC9C9,1,1,False,val
V04_diagonal_descending,5104,10,0.9,"[-28.8, 11.75, 63.3]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V04_diagonal_descending__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V04_diagonal_descending__frame_0010.txt,71BC654C0888B1A5D188D066AD212FCFC96D1614086DF517C61EFD7D2A8351C7,1F976C31EDBFF4C7D0C1BF59C9B7CA4EC378D699B3C16677471C5286675E4C6A,86DA49AB3161E5B622444658445F5F34A674F3CB1178DCAD14793B66C1068721,65E5F7534F49C5C5,1,1,False,val
V04_diagonal_descending,5104,20,1.9,"[-26.355555555555554, 10.36111111111111, 62.522222222222226]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V04_diagonal_descending__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V04_diagonal_descending__frame_0020.txt,8947E2CAE656012EC43EB9CB2BF7FABC4108F5EEC85875869C08CA67D09F234D,C8C29731F0D78B8D0BDF7C0DC1E4B5B7359507E40459C64E6EC9A548EE31A132,177575F69F0CEDD41FFC16D9B45DC5791E02253F4AA90A55D9BED2B6CAEC5B97,31755153434768C0,1,1,False,val
V04_diagonal_descending,5104,29,2.8,"[-24.155555555555555, 9.11111111111111, 61.82222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V04_diagonal_descending__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V04_diagonal_descending__frame_0029.txt,5776066151647D58FDEF026BDA6F9D01C00DE16A9B160E740BD10C27C844EFFA,24BBCED347B071C052341097402993DCCA75BDAD5549CEB4F14CF258FDCE66FA,68BECBAE5DC78BBCC0F4ECF2E11AF706ECA06862F6BE3488363227F4C15CB5E4,21B252525B436360,1,1,False,val
V04_diagonal_descending,5104,39,3.8,"[-21.71111111111111, 7.722222222222222, 61.044444444444444]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V04_diagonal_descending__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V04_diagonal_descending__frame_0039.txt,E14D01E92BC67C3FD24987A860716CE3CA60FBABA309E860BEFB48ECBF8DF06C,7C8E64458A2219E7B8E28A364551ADA1615DB25503256C129923D2863BE0477E,9D62B297B7925BB06451B9F9789B472DD518D851DFDFB3E812CE89BFBC280EBF,A9B2724A79696121,1,1,False,val
V04_diagonal_descending,5104,48,4.7,"[-19.511111111111113, 6.472222222222221, 60.34444444444444]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V04_diagonal_descending__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V04_diagonal_descending__frame_0048.txt,121E1B67E2B63C958013D268EEDBEC07E62046E56C23D14DA548DB545619247E,878D1F608665E3B0678643C011B66165EBF1EE2DD9DAE8ED5C5631786FE6E348,EE5AF787E46196A95C041A803A715625A762D8D0F4417418F2EF1008D4DE76DB,A9A5B97869E92C24,1,1,False,val
V04_diagonal_descending,5104,58,5.7,"[-17.066666666666666, 5.083333333333334, 59.56666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V04_diagonal_descending__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V04_diagonal_descending__frame_0058.txt,5282D5CA9E23B6F3ABC1089292473503400B36EC3CBD61A60D911DD3BF601E5B,31507A8B39EC39AE3316ED4C471D6B16C2FA98FD17B5D2E233F5585D3AEE9F60,B5C4F7DCC4859FF303F732506656F4AFB1A818769F3AACA3371703DC8950B76B,6CA4B0BD69252426,1,1,False,val
